48   0  4080377  4036102  4124652 14.7 14.5 14.9  1525944  1494968  1556920 21.0 20.6 21.4  1047625  1020438  1074812 19.9 19.4 20.4  59195  58712  59678  454312  439905  468719 22.8 22.1 23.5 Texas                                         TX est17-tx.txt 06NOV2018
48 189     6234     4969     7499 19.9 15.9 23.9     2572     1967     3177 27.7 21.2 34.2     1756     1301     2211 25.4 18.8 32.0  43570  40039  47101                                        Hale County                                   TX est17-tx.txt 06NOV2018
48 191      725      552      898 24.0 18.3 29.7      289      214      364 41.4 30.7 52.1      207      149      265 37.6 27.0 48.2  32980  29515  36445                                        Hall County                                   TX est17-tx.txt 06NOV2018
48 193     1322     1035     1609 16.1 12.6 19.6      463      354      572 25.8 19.8 31.8      326      243      409 24.7 18.4 31.0  44230  39368  49092                                        Hamilton County                               TX est17-tx.txt 06NOV2018
48 195      640      490      790 11.9  9.1 14.7      266      198      334 17.1 12.7 21.5      186      134      238 15.6 11.3 19.9  55761  49486  62036                                        Hansford County                               TX est17-tx.txt 06NOV2018
48 197      714      543      885 18.0 13.7 22.3      252      187      317 29.0 21.5 36.5      184      133      235 28.5 20.6 36.4  39022  34954  43090                                        Hardeman County                               TX est17-tx.txt 06NOV2018
48 199     7175     5911     8439 12.7 10.5 14.9     2340     1816     2864 16.7 13.0 20.4     1539     1141     1937 15.1 11.2 19.0  58829  53250  64408                                        Hardin County                                 TX est17-tx.txt 06NOV2018
48 201   733605   705669   761541 15.9 15.3 16.5   286551   270475   302627 23.2 21.9 24.5   192664   180143   205185 21.9 20.5 23.3  58664  57338  59990                                        Harris County                                 TX est17-tx.txt 06NOV2018
48 203    11315     9328    13302 17.3 14.3 20.3     3792     2884     4700 22.7 17.3 28.1     2646     1959     3333 21.4 15.8 27.0  50584  46599  54569                                        Harrison County                               TX est17-tx.txt 06NOV2018
48 205      408      309      507  8.9  6.7 11.1      112       83      141  9.4  7.0 11.8       80       57      103  9.0  6.5 11.5  69000  61771  76229                                        Hartley County                                TX est17-tx.txt 06NOV2018
48 207     1071      792     1350 20.6 15.2 26.0      343      252      434 32.8 24.1 41.5      251      179      323 30.7 21.9 39.5  35075  31212  38938                                        Haskell County                                TX est17-tx.txt 06NOV2018
48 209    25221    22202    28240 12.2 10.7 13.7     5780     4465     7095 11.8  9.1 14.5     3938     2985     4891 11.1  8.4 13.8  66525  62546  70504                                        Hays County                                   TX est17-tx.txt 06NOV2018
48 211      397      299      495 10.0  7.5 12.5      195      145      245 15.5 11.5 19.5      136       98      174 13.9 10.0 17.8  64338  57151  71525                                        Hemphill County                               TX est17-tx.txt 06NOV2018
48 213    13666    11078    16254 17.2 13.9 20.5     4479     3453     5505 26.2 20.2 32.2     3026     2244     3808 24.1 17.9 30.3  44500  40648  48352                                        Henderson County                              TX est17-tx.txt 06NOV2018
48 215   251593   236757   266429 29.5 27.8 31.2   116304   107954   124654 41.3 38.3 44.3    80299    73895    86703 39.7 36.5 42.9  36978  35611  38345                                        Hidalgo County                                TX est17-tx.txt 06NOV2018
48 217     5229     4192     6266 14.9 11.9 17.9     1833     1391     2275 22.2 16.9 27.5     1302      970     1634 21.1 15.7 26.5  47162  42766  51558                                        Hill County                                   TX est17-tx.txt 06NOV2018
48 219     3584     2776     4392 16.2 12.6 19.8     1372     1027     1717 23.3 17.4 29.2      995      735     1255 22.6 16.7 28.5  48449  44877  52021                                        Hockley County                                TX est17-tx.txt 06NOV2018
48 221     6074     4819     7329 10.6  8.4 12.8     2096     1579     2613 17.2 13.0 21.4     1490     1092     1888 16.9 12.4 21.4  64687  58600  70774                                        Hood County                                   TX est17-tx.txt 06NOV2018
48 223     4950     3844     6056 13.7 10.6 16.8     1898     1411     2385 21.1 15.7 26.5     1315      959     1671 19.7 14.4 25.0  44925  40644  49206                                        Hopkins County                                TX est17-tx.txt 06NOV2018
48 225     4533     3545     5521 22.3 17.4 27.2     1438     1081     1795 31.8 23.9 39.7      984      717     1251 29.9 21.8 38.0  37723  34088  41358                                        Houston County                                TX est17-tx.txt 06NOV2018
48 227     5409     4248     6570 18.1 14.2 22.0     1763     1313     2213 23.1 17.2 29.0     1221      877     1565 22.8 16.4 29.2  46899  42344  51454                                        Howard County                                 TX est17-tx.txt 06NOV2018
48 229      789      601      977 18.3 13.9 22.7      252      184      320 25.4 18.6 32.2      189      134      244 27.2 19.3 35.1  39683  35201  44165                                        Hudspeth County                               TX est17-tx.txt 06NOV2018
48 231    15389    13362    17416 16.9 14.7 19.1     5004     4063     5945 22.7 18.4 27.0     3638     2934     4342 22.5 18.1 26.9  53421  49727  57115                                        Hunt County                                   TX est17-tx.txt 06NOV2018
48 233     2715     2177     3253 12.9 10.3 15.5      920      699     1141 17.2 13.1 21.3      602      439      765 15.3 11.2 19.4  53465  48370  58560                                        Hutchinson County                             TX est17-tx.txt 06NOV2018
48 235      141      110      172  9.3  7.3 11.3       44       33       55 13.2  9.9 16.5       31       23       39 12.1  8.8 15.4  63827  56560  71094                                        Irion County                                  TX est17-tx.txt 06NOV2018
48 237     1345     1051     1639 17.4 13.6 21.2      448      342      554 23.6 18.0 29.2      297      219      375 21.1 15.5 26.7  47824  42733  52915                                        Jack County                                   TX est17-tx.txt 06NOV2018
48 239     2316     1871     2761 16.0 12.9 19.1      750      572      928 20.2 15.4 25.0      529      397      661 19.7 14.8 24.6  49350  44332  54368                                        Jackson County                                TX est17-tx.txt 06NOV2018
48 241     6898     5579     8217 20.0 16.2 23.8     2379     1841     2917 28.3 21.9 34.7     1697     1304     2090 27.2 20.9 33.5  43368  38782  47954                                        Jasper County                                 TX est17-tx.txt 06NOV2018
48 243      281      213      349 12.8  9.7 15.9       40       28       52 34.8 24.7 44.9       32       22       42 41.0 28.0 54.0  38537  35863  41211                                        Jeff Davis County                             TX est17-tx.txt 06NOV2018
48 245    44734    38071    51397 18.6 15.8 21.4    16357    13448    19266 27.0 22.2 31.8    11518     9389    13647 27.0 22.0 32.0  47852  45477  50227                                        Jefferson County                              TX est17-tx.txt 06NOV2018
48 247     1413     1111     1715 27.3 21.5 33.1      629      480      778 40.2 30.7 49.7      438      326      550 38.4 28.6 48.2  32319  28690  35948                                        Jim Hogg County                               TX est17-tx.txt 06NOV2018
48 249     9579     7654    11504 23.7 18.9 28.5     4151     3240     5062 36.3 28.3 44.3     2995     2307     3683 36.5 28.1 44.9  40681  36527  44835                                        Jim Wells County                              TX est17-tx.txt 06NOV2018
48 251    17019    13695    20343 10.4  8.4 12.4     6586     5008     8164 15.4 11.7 19.1     4560     3340     5780 14.4 10.6 18.2  61813  57835  65791                                        Johnson County                                TX est17-tx.txt 06NOV2018
48 253     3084     2346     3822 20.9 15.9 25.9      859      640     1078 24.9 18.5 31.3      613      445      781 24.1 17.5 30.7  44132  39896  48368                                        Jones County                                  TX est17-tx.txt 06NOV2018
48 255     2700     2078     3322 22.1 17.0 27.2      810      601     1019 25.8 19.1 32.5      553      399      707 24.4 17.6 31.2  48708  43916  53500                                        Karnes County                                 TX est17-tx.txt 06NOV2018
48 257    11316     9318    13314  9.3  7.7 10.9     4286     3285     5287 12.8  9.8 15.8     3037     2215     3859 12.4  9.1 15.7  65942  61460  70424                                        Kaufman County                                TX est17-tx.txt 06NOV2018
48 259     3160     2406     3914  7.3  5.6  9.0     1110      822     1398 10.9  8.1 13.7      760      548      972  9.6  6.9 12.3  89637  80032  99242                                        Kendall County                                TX est17-tx.txt 06NOV2018
48 261       63       48       78 15.2 11.5 18.9       21       16       26 18.8 13.9 23.7       13        9       17 14.3 10.2 18.4  38031  33724  42338                                        Kenedy County                                 TX est17-tx.txt 06NOV2018
48 263       94       73      115 13.3 10.3 16.3       26       20       32 18.1 13.9 22.3       19       14       24 17.8 13.4 22.2  45330  40331  50329                                        Kent County                                   TX est17-tx.txt 06NOV2018
